seed,n,m,w,u,regular,brd_found_pne,brd_alpha,brd_time,zr_status,zr_gurobi_status,zr_mip_gap,zr_obj_bound,zr_runtime,zr_time,zr_eis_added_total,zr_eis_added_symmetric,zr_eis_added_core,zr_first_pne_time,best_pne_cost,so_status,so_cost,so_time,pos
0,4,4,15,16,True,True,1.0,0.033348083,OPTIMAL,2,0.0,60.0,0.108392,0.141740084,0,0,0,0.042352676,60.0,OPTIMAL,60.0,0.157781601,1.0
0,4,4,15,17,True,True,1.0,0.026997328,OPTIMAL,2,0.0,60.0,0.123588085,0.150585413,0,0,0,0.037006855,60.0,OPTIMAL,60.0,0.112719059,1.0
0,4,4,15,18,True,True,1.0,0.074758053,OPTIMAL,2,0.0,60.0,0.118221998,0.192980051,0,0,0,0.085871458,60.0,OPTIMAL,60.0,0.62356925,1.0
0,4,5,5,4,True,True,1.0,0.008065939,OPTIMAL,2,0.0,25.0,0.032612085,0.040678024,0,0,0,0.02499795,25.0,OPTIMAL,25.0,0.014915466,1.0
0,4,5,6,5,True,True,1.0,0.050776958,OPTIMAL,2,0.0,30.0,0.02593565,0.076712608,0,0,0,0.058778048,30.0,OPTIMAL,30.0,0.032008648,1.0
0,4,5,7,6,True,True,1.0,0.031858683,OPTIMAL,2,0.0,35.0,0.045684338,0.07754302,0,0,0,0.040868044,35.0,OPTIMAL,35.0,0.050181389,1.0
0,4,5,8,7,True,True,1.0,0.072606087,OPTIMAL,2,0.0,40.0,0.162654638,0.235260725,0,0,0,0.083793402,40.0,OPTIMAL,40.0,0.075716257,1.0
0,4,5,9,8,True,True,1.0,0.068855524,OPTIMAL,2,0.0,45.0,0.12571311,0.194568634,0,0,0,0.088855743,45.0,OPTIMAL,45.0,0.14700985,1.0
0,4,5,10,8,True,True,1.0,0.012996912,OPTIMAL,2,0.0,50.0,0.046999216,0.059996128,0,0,0,0.023995638,50.0,OPTIMAL,50.0,0.038512707,1.0
0,4,5,10,9,True,True,1.0,0.074400425,OPTIMAL,2,1e-07,49.999995,0.083516359,0.157916784,0,0,0,0.08540225,50.0,OPTIMAL,50.0,0.065999985,1.0
0,4,5,11,9,True,True,1.0,0.0825212,OPTIMAL,2,0.0,55.0,0.064506054,0.147027254,0,0,0,0.09203577,55.0,OPTIMAL,55.0,0.055516481,1.0
